# Path, Multiple keys, Type, Details
5/1/7/16/1/10,,object
5/1/7/16/1/10/2,,int
5/1/7/16/1/11,,int
5/1/7/16/1/502,,int
5/1/7/16/1/503,,string
5/1/7/16/1/506,,int
5/1/7/16/1/507,,int
5/1/7/18,,object
5/1/7/18/1,,object
5/1/7/18/1/1,,int
5/1/7/18/1/2,,int
5/1/7/18/1/4,*,object
5/1/7/18/1/4/1,,int
5/1/7/18/1/4/11,,object
5/1/7/18/1/4/11/1,,object
5/1/7/18/1/4/11/1/1,,float32
5/1/7/18/1/4/11/1/2,,float32
5/1/7/18/1/4/11/1/3,,float32
5/1/7/18/1/4/11/2,,object
5/1/7/18/1/4/11/2/1,,float32
5/1/7/18/1/4/11/2/2,,float32
5/1/7/18/1/4/11/2/3,,float32
5/1/7/18/1/4/11/3,,unknown,EmptyData
5/1/7/18/1/4/13,,object
5/1/7/18/1/4/13/1,,unknown,EmptyData
5/1/7/18/1/4/13/2,,unknown,EmptyData
5/1/7/18/1/4/13/3,,float32
5/1/7/18/1/4/13/4,,float32
5/1/7/18/1/4/13/5,,unknown,EmptyData
5/1/7/18/1/4/502,,string
5/1/7/18/1/4/503,,int
5/1/7/18/1/502,,string
5/1/7/18/501,,int
5/1/7/19,,object
5/1/7/19/1,,int
5/1/7/19/2,,string
5/1/7/19/3,,object
5/1/7/19/3/1,,float32
5/1/7/19/3/2,,float32
5/1/7/19/3/3,,float32
5/1/7/19/4,,object
5/1/7/19/4/1,,float32
5/1/7/19/4/2,,float32
5/1/7/19/4/3,,float32
5/1/7/19/5,,int
5/1/7/19/6,,int
5/1/7/19/7,,object
5/1/7/19/7/1,,int
5/1/7/19/7/11,,unknown,EmptyData
5/1/7/19/7/13,,object
5/1/7/19/7/13/1,,float32
5/1/7/19/7/13/2,,float32
5/1/7/19/7/13/3,,float32
5/1/7/19/7/13/501,,float32
5/1/7/19/502,,string
5/1/7/24,,object
5/1/7/24/1,*,object
5/1/7/24/1/1,,object
5/1/7/24/1/1/1,,int
5/1/7/24/1/1/2,,int
5/1/7/24/1/2,,int
5/1/7/26,,object
5/1/7/26/1,,string
5/1/7/27,,object
5/1/7/27/1,,object
5/1/7/27/1/1,,int
5/1/7/27/1/11,,object
5/1/7/27/1/11/1,,object
5/1/7/27/1/11/1/2,,float32
5/1/7/27/1/11/2,,object
5/1/7/27/1/11/2/1,,float32
5/1/7/27/1/11/2/2,,float32
5/1/7/27/1/11/2/3,,float32
5/1/7/27/1/11/3,,unknown,EmptyData
5/1/7/27/1/12,,object
5/1/7/27/1/12/1,,unknown,EmptyData
5/1/7/27/1/12/2,,float32
5/1/7/27/1/502,,string
5/1/7/27/1/503,,int
5/1/7/27/2,*,object
5/1/7/27/2/1,,int
5/1/7/27/2/2,,string
5/1/7/27/2/3,,int
5/1/7/27/2/4,,int
5/1/7/27/2/5,,int
5/1/7/27/2/6,,object
5/1/7/27/2/6/1,,int
5/1/7/27/2/6/2,,int
5/1/7/27/2/503,,string
5/1/7/27/2/504,,int
5/1/7/28,,object
5/1/7/28/3,,int
5/1/7/28/5,,int
5/1/7/28/9,,object
5/1/7/28/9/1,,int
5/1/7/28/9/2,,string
5/1/7/28/9/3,,int
5/1/7/28/9/4,,int
5/1/7/28/9/5,,object
5/1/7/28/9/5/2,,float32
5/1/7/28/9/6,,unknown,EmptyData
5/1/7/28/9/7,,float32
5/1/7/28/9/8,,unknown,EmptyData
5/1/7/28/9/10,,object
5/1/7/28/9/10/2,,int
5/1/7/28/9/11,,int
5/1/7/28/9/501,,int
5/1/7/28/9/503,,string
5/1/7/28/9/507,,int
5/1/7/28/10,,object
5/1/7/28/10/1,,int
5/1/7/28/10/2,,string
5/1/7/28/10/3,,int
5/1/7/28/10/4,,int
5/1/7/28/10/5,,object
5/1/7/28/10/5/1,,float32
5/1/7/28/10/5/2,,float32
5/1/7/28/10/6,,unknown,EmptyData
5/1/7/28/10/7,,float32
5/1/7/28/10/8,,unknown,EmptyData
5/1/7/28/10/10,,object
5/1/7/28/10/10/2,,int
5/1/7/28/10/11,,int
5/1/7/28/10/501,,int
5/1/7/28/10/503,,string
5/1/7/28/10/507,,int
5/1/7/28/11,,string
5/1/7/29,,object
5/1/7/29/1,,object
5/1/7/29/1/1,,int
5/1/7/29/1/2,,int
5/1/7/29/1/3,,object
5/1/7/29/1/3/1,,int
5/1/7/29/1/3/11,,object
5/1/7/29/1/3/11/1,,object
5/1/7/29/1/3/11/1/1,,float32
5/1/7/29/1/3/11/1/2,,float32
5/1/7/29/1/3/11/2,,object
5/1/7/29/1/3/11/2/1,,float32
5/1/7/29/1/3/11/2/2,,float32
5/1/7/29/1/3/11/2/3,,float32
5/1/7/29/1/3/11/3,,unknown,EmptyData
5/1/7/29/1/3/12,,object
5/1/7/29/1/3/12/1,,object
5/1/7/29/1/3/12/1/2,,float32
5/1/7/29/1/3/12/2,,float32
5/1/7/29/1/3/502,,string
5/1/7/29/1/3/503,,int
5/1/7/29/1/502,,string
5/1/7/32,,object
5/1/7/32/501,,object
5/1/7/32/501/1,,string
5/1/7/32/501/2,,object
5/1/7/32/501/2/2,,float32
5/1/7/32/501/3,,unknown,EmptyData
5/1/7/32/501/501,,int
5/1/7/32/501/502,,string
5/1/7/32/501/504,,int
5/1/7/33,,unknown,EmptyData
5/1/7/34,,object
5/1/7/34/1,,object
5/1/7/34/1/1,,int
5/1/7/34/1/11,,object
5/1/7/34/1/11/1,,object
5/1/7/34/1/11/1/2,,float32
5/1/7/34/1/11/2,,object
5/1/7/34/1/11/2/1,,float32
5/1/7/34/1/11/2/2,,float32
5/1/7/34/1/11/2/3,,float32
5/1/7/34/1/11/3,,unknown,EmptyData
5/1/7/34/1/12,,object
5/1/7/34/1/12/1,,object
5/1/7/34/1/12/1/2,,float32
5/1/7/34/1/12/2,,float32
5/1/7/34/1/13,,object
5/1/7/34/1/13/1,,object
5/1/7/34/1/13/1/2,,float32
5/1/7/34/1/13/2,,object
5/1/7/34/1/13/2/1,,float32
5/1/7/34/1/13/2/2,,float32
5/1/7/34/1/13/2/3,,float32
5/1/7/34/1/13/3,,float32
5/1/7/34/1/13/4,,float32
5/1/7/34/1/13/5,,unknown,EmptyData
5/1/7/34/1/502,,string
5/1/7/34/1/503,,int
5/1/7/37,,unknown,EmptyData
5/1/7/38,,object
5/1/7/38/1,*,object
5/1/7/38/1/1,,int
5/1/7/38/1/3,,int
5/1/7/38/1/4,,object
5/1/7/38/1/4/1,,int
5/1/7/38/1/4/2,,int
5/1/7/38/501,*,object
5/1/7/38/501/501,,int
5/1/7/38/501/502,,int
5/1/7/38/501/503,,string
5/1/7/38/501/504,,unknown,EmptyData
5/1/7/38/501/505,,float32
5/1/7/38/501/506,,object
5/1/7/38/501/506/502,,float32
5/1/7/38/501/507,,float32
5/1/7/38/501/508,,float32
5/1/7/38/501/511,,object
5/1/7/38/501/511/501,,int
5/1/7/38/501/511/502,,object
5/1/7/38/501/511/502/502,,int
5/1/7/38/501/511/502/503,,object
5/1/7/38/501/511/502/503/501,,float32
5/1/7/38/501/511/502/503/502,,float32
5/1/7/38/501/511/502/504,,object
5/1/7/38/501/511/502/504/501,,string
5/1/7/38/501/511/502/505,,unknown,EmptyData
5/1/7/38/501/511/503,,object
5/1/7/38/501/511/503/502,,int
5/1/7/38/501/511/503/504,,object
5/1/7/38/501/511/503/504/501,,float32
5/1/7/38/501/511/503/504/502,,float32
5/1/7/38/501/511/503/505,,unknown,EmptyData
5/1/7/38/501/511/505,,int
5/1/7/38/501/512,,object
5/1/7/38/501/512/501,,int
5/1/7/38/501/512/502,,object
5/1/7/38/501/512/502/502,,int
5/1/7/38/501/512/502/503,,object
5/1/7/38/501/512/502/503/501,,float32
5/1/7/38/501/512/502/503/502,,float32
5/1/7/38/501/512/502/504,,object
5/1/7/38/501/512/502/504/501,,string
5/1/7/38/501/512/502/505,,object
5/1/7/38/501/512/502/505/502,,float32
5/1/7/38/501/512/502/507,,int
5/1/7/38/501/512/502/508,,int
5/1/7/38/501/512/503,,object
5/1/7/38/501/512/503/502,,int
5/1/7/38/501/512/503/504,,object
5/1/7/38/501/512/503/504/501,,float32
5/1/7/38/501/512/503/504/502,,float32
5/1/7/38/501/512/503/505,,unknown,EmptyData
5/1/7/38/501/512/504,,object
5/1/7/38/501/512/504/503,,int
5/1/7/38/501/512/504/504,,object
5/1/7/38/501/512/504/504/501,,int
5/1/7/38/501/512/504/504/502,,string
5/1/7/38/501/512/504/505,,object
5/1/7/38/501/512/504/505/501,,int
5/1/7/38/501/512/504/505/502,,string
5/1/7/38/501/512/504/506,,object
5/1/7/38/501/512/504/506/501,,int
5/1/7/38/501/512/504/506/502,,string
5/1/7/38/501/512/504/508,,int
5/1/7/38/501/512/504/509,,object
5/1/7/38/501/512/504/509/501,,float32
5/1/7/38/501/512/504/509/502,,float32
5/1/7/38/501/512/504/510,,object
5/1/7/38/501/512/504/510/502,,float32
5/1/7/38/501/512/504/511,,float32
5/1/7/38/501/512/505,,object
5/1/7/38/501/512/505/501,,int
5/1/7/38/501/512/505/506,,unknown,EmptyData
5/1/7/38/501/512/506,,object
5/1/7/38/501/512/506/502,,object
5/1/7/38/501/512/506/502/502,,float32
5/1/7/38/501/512/506/503,,object
5/1/7/38/501/512/506/503/501,,float32
5/1/7/38/501/512/506/503/502,,float32
5/1/7/38/501/512/506/504,,int
5/1/7/38/501/512/506/506,,int
5/1/7/38/501/512/506/508,,float32
5/1/7/38/501/512/507,,object
5/1/7/38/501/512/507/501,,unknown,EmptyData
5/1/7/38/501/512/507/502,,object
5/1/7/38/501/512/507/502/501,,float32
5/1/7/38/501/512/507/502/502,,float32
5/1/7/38/501/512/602,,int
5/1/7/38/501/514,,int
5/1/7/38/501/515,,unknown,EmptyData
5/1/7/38/501/602,,string
5/1/7/38/501/603,,int
5/1/7/38/501/604,,object
5/1/7/38/501/604/1,,int
5/1/7/38/501/604/2,,int
5/1/7/38/501/605,,int
5/1/7/40,,object
5/1/7/40/1,,object
5/1/7/40/1/1,,int
5/1/7/40/1/2,,int
5/1/7/40/1/3,,int
5/1/7/40/1/4,,float32
5/1/7/40/1/5,,int
5/1/7/40/1/6,,float32
5/1/7/40/1/7,,int
5/1/7/40/1/8,,int
5/1/7/40/1/9,,float32
5/1/7/40/1/10,,string
5/1/7/40/1/11,,int
5/1/7/40/1/12,,unknown,EmptyData
5/1/7/40/1/501,,string
5/1/7/40/1/502,,int
5/1/7/43,,object
5/1/7/43/1,,object
5/1/7/43/1/1,,int
5/1/7/43/1/2,,int
5/1/7/43/1/5,,object
5/1/7/43/1/5/1,,int
5/1/7/43/1/5/2,,int
5/1/7/43/1/7,,int
5/1/7/43/501,,object
5/1/7/43/501/501,,int
5/1/7/43/501/502,,int
5/1/7/43/501/503,,object
5/1/7/43/501/503/1,,int
5/1/7/43/501/503/2,,int
5/1/7/43/501/504,,string
5/1/7/43/501/504/9,,float32
5/1/7/43/501/505,,int
5/1/7/43/501/506,,int
5/1/7/43/501/507,,int
5/1/7/43/501/508,,int
5/1/7/43/501/509,,object
5/1/7/43/501/509/501,,int
5/1/7/43/501/509/502,,int
5/1/7/43/501/509/503,,int
5/1/7/43/501/510,,object
5/1/7/43/501/510/502,,int
5/1/7/43/501/510/503,,float32
5/1/7/43/501/511,,object
5/1/7/43/501/511/501,,string
5/1/7/43/501/511/502,,int
5/1/7/43/501/512,,object
5/1/7/43/501/512/502,,int
5/1/7/43/501/513,,object
5/1/7/43/501/513/502,,int
5/1/7/43/501/514,,int
5/1/7/43/501/515,,int
5/1/7/43/501/516,,unknown,EmptyData
5/1/7/43/501/517,,string
5/1/7/51,,unknown,EmptyData
5/1/8,,int
6,,object
6/1,*,object
6/1/1,,int
6/1/2,,object
6/1/2/1,,string
6/1/2/3,,int
6/1/2/4,*,object
6/1/2/4/1,,string
6/1/2/4/3,,int
6/1/2/4/5,*,object
6/1/2/4/5/1,,int
6/1/2/4/5/2,,int
6/1/3,,object
6/1/3/1,,string
6/1/3/3,,int
6/1/3/5,*,object
6/1/3/5/1,,int
6/1/3/5/2,,int
7,,object
7/1,*,object
7/1/1,,int
7/1/2,,object
7/1/2/1,,string
7/1/3,,object
7/1/3/1,,object
7/1/3/1/1,,float32
7/1/3/1/2,,float32
7/1/3/1/3,,float32
7/1/3/2,,unknown,EmptyData
7/1/4,*,object
7/1/4/1,,int
7/1/4/2,,int
7/1/4/3,,int
7/1/4/4,,int
8,,object
8/1,*,object
8/1/1,,int
8/1/2,,object
8/1/2/1,,int
8/1/2/2,,int
8/1/5,*,object
8/1/5/1,,int
8/1/5/11,,object
8/1/5/11/1,,string
8/1/5/11/2,,int
8/1/5/22,,unknown,EmptyData
8/1/5/23,,object
8/1/5/23/1,,object
8/1/5/23/1/1,*,object
8/1/5/23/1/1/2,,int
8/1/5/23/1/1/4,,string
8/1/5/23/1/1/11,,object
8/1/5/23/1/1/11/1,,int
8/1/5/23/1/1/11/2,,data,size=0x2: FD 0A
8/1/5/23/1/1/11/3,,int
8/1/5/23/1/1/11/4,,object
8/1/5/23/1/1/11/4/1,,int
8/1/5/23/1/1/11/4/11,,object
8/1/5/23/1/1/11/4/11/1,,object
8/1/5/23/1/1/11/4/11/1/1,,float32
8/1/5/23/1/1/11/4/11/1/2,,float32
8/1/5/23/1/1/11/4/11/1/3,,float32
8/1/5/23/1/1/11/4/12,,object
8/1/5/23/1/1/11/4/12/1,,float32
8/1/5/23/1/1/11/4/13,,object
8/1/5/23/1/1/11/4/13/1,,float32
8/1/5/23/1/1/11/4/13/2,,float32
8/1/5/23/1/1/11/5,,int
8/1/5/23/1/1/11/6,,string
8/1/5/23/1/1/11/7,,unknown,EmptyData
8/1/5/23/1/1/11/8,,unknown,EmptyData
8/1/5/23/1/1/11/9,,int
8/1/5/23/1/1/11/10,,object
8/1/5/23/1/1/11/10/2,,float32
8/1/5/23/1/1/11/10/3,,float32
8/1/5/23/1/1/11/10/4,,int
8/1/5/23/1/1/11/10/5,,float32
8/1/5/23/1/1/11/10/6,,int
8/1/5/23/1/1/11/10/7,,int
8/1/5/23/1/1/11/10/8,,float32
8/1/5/23/1/1/11/10/10,,int
8/1/5/23/1/1/11/10/11,,object
8/1/5/23/1/1/11/10/11/1,,string
8/1/5/23/1/1/11/10/21,,int
8/1/5/23/1/1/11/10/25,,object
8/1/5/23/1/1/11/10/25/1,*,object
8/1/5/23/1/1/11/10/25/1/1,,float32
8/1/5/23/1/1/11/10/25/1/2,,float32
8/1/5/23/1/1/11/10/26,,float32
8/1/5/23/1/1/11/10/27,,float32
8/1/5/23/1/1/11/11,,object
8/1/5/23/1/1/11/11/1,,int
8/1/5/23/1/1/11/11/3,,int
8/1/5/23/1/1/11/11/4,,int
8/1/5/23/1/1/11/11/5,,float32
8/1/5/23/1/1/11/11/6,,unknown,EmptyData
8/1/5/23/1/1/11/11/7,,unknown,EmptyData
8/1/5/23/1/1/11/11/8,,unknown,EmptyData
8/1/5/23/1/1/11/11/9,,int
8/1/5/23/1/1/11/11/10,,int
8/1/5/23/1/1/11/11/11,,int
8/1/5/23/1/1/11/11/12,,float32
8/1/5/23/1/1/11/11/13,,float32
8/1/5/23/1/1/11/12,,int
8/1/5/23/1/1/11/13,,float32
8/1/5/23/1/1/11/14,,unknown,EmptyData
8/1/5/23/1/1/11/15,,unknown,EmptyData
8/1/5/23/1/1/11/20,,int
8/1/5/23/1/1/11/21,,object
8/1/5/23/1/1/11/21/1,,float32
8/1/5/23/1/1/11/21/3,,int
8/1/5/23/1/1/11/22,,unknown,EmptyData
8/1/5/23/1/1/11/23,,int
8/1/5/23/1/1/12,,object
8/1/5/23/1/1/12/1,,string
8/1/5/23/1/1/12/2,,unknown,EmptyData
8/1/5/23/1/1/12/3,,unknown,EmptyData
8/1/5/23/1/1/12/4,,object
8/1/5/23/1/1/12/4/2,,float32
8/1/5/23/1/1/12/4/4,,int
8/1/5/23/1/1/12/4/5,,float32
8/1/5/23/1/1/12/4/6,,int
8/1/5/23/1/1/12/4/7,,int
8/1/5/23/1/1/12/4/8,,float32
8/1/5/23/1/1/12/4/11,,object
8/1/5/23/1/1/12/4/11/1,,string
8/1/5/23/1/1/12/4/25,,unknown,EmptyData
8/1/5/23/1/1/12/5,,object
8/1/5/23/1/1/12/5/1,,int
8/1/5/23/1/1/12/5/3,,int
8/1/5/23/1/1/12/5/5,,float32
8/1/5/23/1/1/12/5/6,,unknown,EmptyData
8/1/5/23/1/1/12/5/7,,unknown,EmptyData
8/1/5/23/1/1/12/5/8,,unknown,EmptyData
8/1/5/23/1/1/12/5/9,,int
8/1/5/23/1/1/12/5/11,,int
8/1/5/23/1/1/12/5/12,,float32
8/1/5/23/1/1/12/5/13,,float32
8/1/5/23/1/1/12/6,,int
8/1/5/23/1/1/12/7,,object
8/1/5/23/1/1/12/7/1,,float32
8/1/5/23/1/1/12/7/3,,int
8/1/5/23/1/3,,string
8/1/5/28,,unknown,EmptyData
8/1/5/29,,unknown,EmptyData
8/1/5/40,,object
8/1/5/40/1,,object
8/1/5/40/1/1,,int
8/1/5/40/1/2,,int
8/1/5/41,,object
8/1/5/41/1,,object
8/1/5/41/1/1,,float32
8/1/5/41/1/2,,float32
8/1/5/41/1/3,,float32
8/1/5/41/1/4,,float32
8/1/5/41/1/5,,float32
8/1/5/42,,object
8/1/5/42/1,,object
8/1/5/42/1/1,,float32
8/1/5/42/1/2,,int
8/1/5/42/1/3,,float32
8/1/5/43,,object
8/1/5/43/1,,object
8/1/5/43/1/1,,data
8/1/5/43/1/2,,float32
8/1/5/43/1/3,,int
8/1/5/43/1/4,,float32
8/1/5/43/1/5,,float32
8/1/5/43/1/7,,int
8/1/5/43/1/10,,int
8/1/5/43/1/11,,int
8/1/5/43/1/13,,int
8/1/5/44,,object
8/1/5/44/1,,object
8/1/5/44/1/1,,int
8/1/5/44/1/2,,float32
8/1/5/44/1/3,,float32
8/1/5/44/1/6,,float32
8/1/5/48,,object
8/1/5/48/1,,float32
8/1/5/48/2,,int
8/1/5/48/3,,int
8/1/5/50,,object
8/1/5/50/501,,data
8/1/5/57,,object
8/1/5/57/1,,object
8/1/5/57/1/2,*,object
8/1/5/57/1/2/1,,int
8/1/5/57/1/2/2,,float32
8/1/5/57/1/2/3,,float32
8/1/5/57/1/2/4,,int
8/1/5/57/1/2/5,,int
8/1/5/57/1/2/6,,float32
8/1/5/57/1/2/7,,float32
8/1/5/62,,unknown,EmptyData
8/1/5/65,,object
8/1/5/65/1,*,object
8/1/5/65/1/1,,int
8/1/5/65/1/2,,object
8/1/5/65/1/2/1,,float32
8/1/5/65/1/2/2,,float32
8/1/5/65/1/2/3,,float32
8/1/5/65/1/3,,object
8/1/5/65/1/3/2,,float32
8/1/5/65/1/5,,int
8/1/5/65/1/6,,int
8/1/5/65/1/7,,int
8/1/5/66,,object
8/1/5/66/1,,int
8/1/5/66/2,,int
8/1/5/66/3,,int
8/1/5/66/4,,int
8/1/5/70,,object
8/1/5/70/1,,unknown,EmptyData
8/1/6,*,object
8/1/6/1,,int
8/1/6/11,,object
8/1/6/11/1,,object
8/1/6/11/1/1,,float32
8/1/6/11/1/2,,float32
8/1/6/11/1/3,,float32
8/1/6/11/2,,object
8/1/6/11/2/1,,float32
8/1/6/11/2/2,,float32
8/1/6/11/2/3,,float32
8/1/6/11/3,,object
8/1/6/11/3/1,,float32
8/1/6/11/3/2,,float32
8/1/6/11/3/3,,float32
8/1/6/11/501,,int32
8/1/6/12,,object
8/1/6/12/2,,object
8/1/6/12/2/1,,int
8/1/6/13,,object
8/1/6/13/1,*,object
8/1/6/13/1/1,,object
8/1/6/13/1/1/1,,int
8/1/6/13/1/1/2,,int
8/1/6/13/1/1/501,,int
8/1/6/14,,object
8/1/6/14/1,,int
8/1/6/15,,object
8/1/6/15/1,,int
8/1/6/15/2,,int
8/1/6/16,,object
8/1/6/16/1,,int
8/1/6/17,,object
8/1/6/17/1,,float32
8/1/6/17/2,,float32
8/1/6/17/3,,float32
8/1/6/17/4,,int
8/1/6/17/5,,int
8/1/6/17/6,,object
8/1/6/17/6/1,,int
8/1/6/17/6/2,,int
8/1/6/17/8,,float32
8/1/6/17/9,,float32
8/1/6/17/10,,float32
8/1/6/17/11,,float32
8/1/6/17/12,,float32
8/1/6/17/13,,float32
8/1/6/17/14,,float32
8/1/6/17/15,,float32
8/1/6/17/501,*,object
8/1/6/17/501/1,,int
8/1/6/17/501/2,,float32
8/1/6/17/501/3,,float32
8/1/6/17/501/4,,float32
8/1/6/18,,object
8/1/6/18/1,,int
8/1/6/18/501,,int
8/1/6/21,,object
8/1/6/21/1,*,object
8/1/6/21/1/1,,string
8/1/6/21/1/2,,unknown,EmptyData
8/1/6/21/1/3,,unknown,EmptyData
8/1/6/21/1/502,,string
8/1/6/21/1/504,,int
8/1/6/21/1/505,,string
8/1/6/22,,object
8/1/6/22/1,,int
8/1/6/22/501,,int
8/1/6/26,,object
8/1/6/26/2,,object
8/1/6/26/2/1,,int
8/1/6/26/2/10,,unknown,EmptyData
8/1/6/26/2/12,,unknown,EmptyData
8/1/6/26/2/13,,unknown,EmptyData
8/1/6/27,,unknown,EmptyData
8/1/6/29,,object
8/1/6/29/1,,int
8/1/7,*,object
8/1/7/1,,int
8/1/7/2,,int
8/1/7/11,,object
8/1/7/11/1,*,object
8/1/7/11/1/2,,string
8/1/7/11/1/3,,int
8/1/7/11/1/4,,object
8/1/7/11/1/4/1,,int
8/1/7/11/1/4/2,,object
8/1/7/11/1/4/2/1,,int
8/1/7/11/1/4/2/2,,unknown,EmptyData
8/1/7/11/1/4/11,,unknown,EmptyData
8/1/7/11/1/4/12,,object
8/1/7/11/1/4/12/1,,int
8/1/7/11/1/4/13,,object
8/1/7/11/1/4/13/1,,int
8/1/7/11/1/4/14,,object
8/1/7/11/1/4/14/1,,int
8/1/7/11/1/4/15,,unknown,EmptyData
8/1/7/11/1/4/16,,object
8/1/7/11/1/4/16/1,,string
8/1/7/11/1/4/22,,object
8/1/7/11/1/4/22/1,,unknown,EmptyData
8/1/7/11/1/4/27,,object
8/1/7/11/1/4/27/1,,int
8/1/7/11/1/4/30,,object
8/1/7/11/1/4/30/1,,object
8/1/7/11/1/4/30/1/2,,int
8/1/7/11/1/5,,int
8/1/7/11/1/6,,object
8/1/7/11/1/6/1,,int
8/1/7/11/1/6/2,,unknown,EmptyData
8/1/7/13,,unknown,EmptyData
8/1/7/14,,object
8/1/7/14/1,,object
8/1/7/14/1/1,,string
8/1/7/14/1/2,,int
8/1/7/14/1/3,,int
8/1/7/14/1/11,,object
8/1/7/14/1/11/1,,float32
8/1/7/14/1/11/2,,object
8/1/7/14/1/11/2/2,,float32
8/1/7/14/1/11/501,,object
8/1/7/14/1/11/501/2,,float32
8/1/7/14/1/12,,object
8/1/7/14/1/12/1,,float32
8/1/7/14/1/12/2,,float32
8/1/7/14/1/12/3,,object
8/1/7/14/1/12/3/2,,float32
8/1/7/14/1/13,,unknown,EmptyData
8/1/7/14/1/502,,object
8/1/7/14/1/502/2,,int
8/1/7/14/1/502/501,*,object
8/1/7/14/1/502/501/2,,object
8/1/7/14/1/502/501/2/2,,float32
8/1/7/14/1/502/501/2/3,,float32
8/1/7/14/1/502/501/3,,unknown,EmptyData
8/1/7/14/1/502/501/4,,float32
8/1/7/14/1/502/501/5,,int
8/1/7/14/1/502/501/7,,unknown,EmptyData
8/1/7/14/1/502/501/8,,unknown,EmptyData
8/1/7/14/1/502/502,,unknown,EmptyData
8/1/7/14/1/503,,int
8/1/7/14/3,,object
8/1/7/14/3/1,,string
8/1/7/14/3/2,,int
8/1/7/14/3/501,,int
8/1/7/14/3/511,,object
8/1/7/14/3/511/1,,int
8/1/7/14/3/511/11,,object
8/1/7/14/3/511/11/1,,float32
8/1/7/14/3/511/11/2,,object
8/1/7/14/3/511/11/2/2,,float32
8/1/7/14/3/511/11/501,,object
8/1/7/14/3/511/11/501/2,,float32
8/1/7/14/3/511/12,,object
8/1/7/14/3/511/12/1,,float32
8/1/7/14/3/511/12/2,,float32
8/1/7/14/3/511/12/3,,object
8/1/7/14/3/511/12/3/2,,float32
8/1/7/14/3/511/13,,unknown,EmptyData
8/1/7/14/3/511/502,,object
8/1/7/14/3/511/502/2,,int
8/1/7/14/3/511/502/501,*,object
8/1/7/14/3/511/502/501/2,,object
8/1/7/14/3/511/502/501/2/2,,float32
8/1/7/14/3/511/502/501/2/3,,float32
8/1/7/14/3/511/502/501/3,,unknown,EmptyData
8/1/7/14/3/511/502/501/4,,float32
8/1/7/14/3/511/502/501/5,,int
8/1/7/14/3/511/502/501/7,,unknown,EmptyData
8/1/7/14/3/511/502/501/8,,unknown,EmptyData
8/1/7/14/3/511/502/502,,unknown,EmptyData
8/1/7/14/3/512,,object
8/1/7/14/3/512/1,,int
8/1/7/14/3/512/15,,object
8/1/7/14/3/512/15/1,,object
8/1/7/14/3/512/15/1/1,,float32
8/1/7/14/3/512/15/1/3,,float32
8/1/7/14/3/512/15/2,,unknown,EmptyData
8/1/7/14/3/512/15/3,,int
8/1/7/14/3/512/15/4,,float32
8/1/7/14/3/512/15/6,,int
8/1/7/14/3/512/15/7,,float32
8/1/7/14/3/512/502,,object
8/1/7/14/3/512/502/2,,int
8/1/7/14/3/512/502/502,,unknown,EmptyData
8/1/7/14/3/513,,object
8/1/7/14/3/513/1,,int
8/1/7/14/3/513/13,,unknown,EmptyData
8/1/7/14/3/513/502,,object
8/1/7/14/3/513/502/2,,int
8/1/7/14/3/513/502/502,,unknown,EmptyData
8/1/7/14/3/513/502/503,,int
8/1/7/14/505,,int
8/1/7/15,,object
8/1/7/15/1,,object
8/1/7/15/1/1,,int
8/1/7/15/1/2,,int
8/1/7/15/1/3,,data
8/1/7/15/1/4,*,object
8/1/7/15/1/4/1,,int
8/1/7/15/1/4/11,,object
8/1/7/15/1/4/11/1,,object
8/1/7/15/1/4/11/1/1,,float32
8/1/7/15/1/4/11/1/2,,float32
8/1/7/15/1/4/11/1/3,,float32
8/1/7/15/1/4/11/2,,object
8/1/7/15/1/4/11/2/1,,float32
8/1/7/15/1/4/11/2/2,,float32
8/1/7/15/1/4/11/2/3,,float32
8/1/7/15/1/4/11/3,,object
8/1/7/15/1/4/11/3/2,,float32
8/1/7/15/1/4/12,,object
8/1/7/15/1/4/12/1,,object
8/1/7/15/1/4/12/1/1,,float32
8/1/7/15/1/4/12/1/2,,float32
8/1/7/15/1/4/12/1/3,,float32
8/1/7/15/1/4/12/2,,float32
8/1/7/15/1/4/502,,string
8/1/7/15/1/4/503,,int
8/1/7/15/1/502,,string
8/1/7/15/1/503,,data,size=0x3: 00 01 02
8/1/7/16,,object
8/1/7/16/1,*,object
8/1/7/16/1/1,,int
8/1/7/16/1/2,,string
8/1/7/16/1/3,,int
8/1/7/16/1/4,,int
8/1/7/16/1/5,,object
8/1/7/16/1/5/2,,float32
8/1/7/16/1/6,,object
8/1/7/16/1/6/1,,float32
8/1/7/16/1/7,,float32
8/1/7/16/1/8,,object
8/1/7/16/1/8/1,,int
8/1/7/16/1/8/2,,int
8/1/7/16/1/10,,object
8/1/7/16/1/10/2,,int
8/1/7/16/1/11,,int
8/1/7/16/1/502,,int
8/1/7/16/1/503,,string
8/1/7/16/1/505,,int
8/1/7/16/1/506,,int
8/1/7/16/1/507,,int
8/1/7/18,,object
8/1/7/18/1,,object
8/1/7/18/1/1,,int
8/1/7/18/1/2,,int
8/1/7/18/1/4,,object
8/1/7/18/1/4/11,,object
8/1/7/18/1/4/11/1,,object
8/1/7/18/1/4/11/1/2,,float32
8/1/7/18/1/4/11/1/3,,float32
8/1/7/18/1/4/11/2,,object
8/1/7/18/1/4/11/2/1,,float32
8/1/7/18/1/4/11/2/2,,float32
